Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1990","1990","1000 Head","993","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1991","1991","1000 Head","1244","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1992","1992","1000 Head","1234","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1993","1993","1000 Head","1027","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1994","1994","1000 Head","1385","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1995","1995","1000 Head","1576","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1996","1996","1000 Head","1496","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1997","1997","1000 Head","1624","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1998","1998","1000 Head","1628","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1999","1999","1000 Head","1644","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2000","2000","1000 Head","1757","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2001","2001","1000 Head","1589","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2002","2002","1000 Head","1699","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2003","2003","1000 Head","1622","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2004","2004","1000 Head","1650","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2005","2005","1000 Head","1650","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2006","2006","1000 Head","1700","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2007","2007","1000 Head","1650","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2008","2008","1000 Head","1650","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2009","2009","1000 Head","1650","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2010","2010","1000 Head","1700","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2011","2011","1000 Head","1750","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2012","2012","1000 Head","1780","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2013","2013","1000 Head","1800","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2014","2014","1000 Head","1790","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2015","2015","1000 Head","1805","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2016","2016","1000 Head","1858","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2017","2017","1000 Head","1866","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01970","Unmanufactured tobacco","2018","2018","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01376","Walnuts, in shell","2018","2018","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01376","Walnuts, in shell","2019","2019","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01376","Walnuts, in shell","2020","2020","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01376","Walnuts, in shell","2018","2018","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01376","Walnuts, in shell","2019","2019","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01376","Walnuts, in shell","2020","2020","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01221","Watermelons","2018","2018","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01221","Watermelons","2019","2019","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01221","Watermelons","2020","2020","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01221","Watermelons","2018","2018","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01221","Watermelons","2019","2019","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01221","Watermelons","2020","2020","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1961","1961","ha","139534","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1962","1962","ha","127069","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1963","1963","ha","94169","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1964","1964","ha","86763","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1965","1965","ha","73720","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1966","1966","ha","53130","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1967","1967","ha","76810","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1968","1968","ha","90490","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1969","1969","ha","82555","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1970","1970","ha","94695","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1971","1971","ha","90934","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1972","1972","ha","67986","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1973","1973","ha","58478","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1974","1974","ha","57021","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1975","1975","ha","44575","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1976","1976","ha","50384","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1977","1977","ha","48400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1978","1978","ha","49412","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1979","1979","ha","48846","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1980","1980","ha","53000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1981","1981","ha","49300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1982","1982","ha","57100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1983","1983","ha","59000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1984","1984","ha","77300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1985","1985","ha","78100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1986","1986","ha","76100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1987","1987","ha","56900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1988","1988","ha","58600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1989","1989","ha","60700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1990","1990","ha","70100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1991","1991","ha","85700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1992","1992","ha","90600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1993","1993","ha","79200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1994","1994","ha","74100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1995","1995","ha","70700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1996","1996","ha","85700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1997","1997","ha","93900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1998","1998","ha","83800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","1999","1999","ha","68100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2000","2000","ha","78000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2001","2001","ha","84900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2002","2002","ha","102700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0111","Wheat","2003","2003","ha","95700","A","Official figure"
