,Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
1303,QCL,Crops and livestock products,372,Ireland,5510,Production,21512,"Cattle fat, unrendered",2007,2007,tonnes,51378.0,I,Imputed value
1304,QCL,Crops and livestock products,372,Ireland,5510,Production,21512,"Cattle fat, unrendered",2008,2008,tonnes,47530.0,I,Imputed value
1305,QCL,Crops and livestock products,372,Ireland,5510,Production,21512,"Cattle fat, unrendered",2009,2009,tonnes,45513.0,I,Imputed value
1306,QCL,Crops and livestock products,372,Ireland,5510,Production,21512,"Cattle fat, unrendered",2010,2010,tonnes,49459.0,I,Imputed value
1307,QCL,Crops and livestock products,372,Ireland,5510,Production,21512,"Cattle fat, unrendered",2011,2011,tonnes,48397.0,I,Imputed value
1308,QCL,Crops and livestock products,372,Ireland,5510,Production,21512,"Cattle fat, unrendered",2012,2012,tonnes,43824.0,I,Imputed value
1309,QCL,Crops and livestock products,372,Ireland,5510,Production,21512,"Cattle fat, unrendered",2013,2013,tonnes,45788.0,I,Imputed value
1310,QCL,Crops and livestock products,372,Ireland,5510,Production,21512,"Cattle fat, unrendered",2014,2014,tonnes,51493.0,I,Imputed value
1311,QCL,Crops and livestock products,372,Ireland,5510,Production,21512,"Cattle fat, unrendered",2015,2015,tonnes,49901.0,I,Imputed value
1312,QCL,Crops and livestock products,372,Ireland,5510,Production,21512,"Cattle fat, unrendered",2016,2016,tonnes,52051.0,I,Imputed value
1313,QCL,Crops and livestock products,372,Ireland,5510,Production,21512,"Cattle fat, unrendered",2017,2017,tonnes,54581.0,I,Imputed value
1314,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",1991,1991,Head,1714000.0,A,Official figure
1315,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",1992,1992,Head,1717000.0,A,Official figure
1316,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",1993,1993,Head,1600000.0,A,Official figure
1317,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",1994,1994,Head,1436000.0,A,Official figure
1318,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",1995,1995,Head,1514000.0,A,Official figure
1319,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",1996,1996,Head,1649800.0,A,Official figure
1320,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",1997,1997,Head,1800200.0,A,Official figure
1321,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",1998,1998,Head,1922000.0,A,Official figure
1322,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",1999,1999,Head,2132900.0,A,Official figure
1323,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2000,2000,Head,1885700.0,A,Official figure
1324,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2001,2001,Head,1893000.0,A,Official figure
1325,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2002,2002,Head,1781700.0,A,Official figure
1326,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2003,2003,Head,1863494.0,A,Official figure
1327,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2004,2004,Head,1814712.0,A,Official figure
1328,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2005,2005,Head,1685039.0,A,Official figure
1329,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2006,2006,Head,1773600.0,A,Official figure
1330,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2007,2007,Head,1771100.0,A,Official figure
1331,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2008,2008,Head,1664956.0,A,Official figure
1332,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2009,2009,Head,1600400.0,A,Official figure
1333,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2010,2010,Head,1716600.0,A,Official figure
1334,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2011,2011,Head,1642400.0,A,Official figure
1335,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2012,2012,Head,1483800.0,A,Official figure
1336,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2013,2013,Head,1588700.0,A,Official figure
1337,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2014,2014,Head,1748700.0,A,Official figure
1338,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2015,2015,Head,1664900.0,A,Official figure
1339,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2016,2016,Head,1744200.0,A,Official figure
1340,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2017,2017,Head,1851600.0,A,Official figure
1341,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2018,2018,Head,1896040.0,A,Official figure
1342,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2019,2019,Head,1852510.0,A,Official figure
1343,QCL,Crops and livestock products,372,Ireland,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2020,2020,Head,1881890.0,A,Official figure
1344,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1961,1961,ha,100.0,E,Estimated value
1345,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1962,1962,ha,100.0,E,Estimated value
1346,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1963,1963,ha,100.0,E,Estimated value
1347,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1964,1964,ha,100.0,E,Estimated value
1348,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1965,1965,ha,100.0,E,Estimated value
1349,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1966,1966,ha,100.0,E,Estimated value
1350,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1967,1967,ha,100.0,E,Estimated value
1351,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1968,1968,ha,100.0,E,Estimated value
1352,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1969,1969,ha,100.0,E,Estimated value
1353,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1970,1970,ha,100.0,E,Estimated value
1354,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1971,1971,ha,100.0,E,Estimated value
1355,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1972,1972,ha,100.0,E,Estimated value
1356,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1973,1973,ha,100.0,E,Estimated value
1357,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1974,1974,ha,400.0,E,Estimated value
1358,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1975,1975,ha,500.0,E,Estimated value
1359,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1976,1976,ha,600.0,E,Estimated value
1360,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1977,1977,ha,800.0,E,Estimated value
1361,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1978,1978,ha,800.0,E,Estimated value
1362,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1979,1979,ha,850.0,E,Estimated value
1363,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1980,1980,ha,900.0,A,Official figure
1364,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1981,1981,ha,900.0,A,Official figure
1365,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1982,1982,ha,900.0,A,Official figure
1366,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1983,1983,ha,920.0,A,Official figure
1367,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1984,1984,ha,872.0,A,Official figure
1368,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1985,1985,ha,824.0,A,Official figure
1369,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1986,1986,ha,826.0,A,Official figure
1370,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1987,1987,ha,900.0,A,Official figure
1371,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1988,1988,ha,900.0,A,Official figure
1372,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1989,1989,ha,1000.0,A,Official figure
1373,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1990,1990,ha,900.0,A,Official figure
1374,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1991,1991,ha,1100.0,A,Official figure
1375,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1992,1992,ha,1200.0,T,Unofficial figure
1376,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1993,1993,ha,1100.0,E,Estimated value
1377,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1994,1994,ha,1067.0,I,Imputed value
1378,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1995,1995,ha,1005.0,I,Imputed value
1379,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1996,1996,ha,1050.0,E,Estimated value
1380,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1997,1997,ha,950.0,E,Estimated value
1381,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1998,1998,ha,1046.0,I,Imputed value
1382,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,1999,1999,ha,818.0,I,Imputed value
1383,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2000,2000,ha,1112.0,A,Official figure
1384,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2001,2001,ha,1123.0,A,Official figure
1385,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2002,2002,ha,924.0,A,Official figure
1386,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2003,2003,ha,924.0,A,Official figure
1387,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2004,2004,ha,924.0,A,Official figure
1388,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2005,2005,ha,975.0,A,Official figure
1389,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2006,2006,ha,975.0,A,Official figure
1390,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2007,2007,ha,975.0,A,Official figure
1391,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2008,2008,ha,975.0,A,Official figure
1392,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2009,2009,ha,1014.0,A,Official figure
1393,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2010,2010,ha,1014.0,A,Official figure
1394,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2011,2011,ha,1014.0,A,Official figure
1395,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2012,2012,ha,1014.0,A,Official figure
1396,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2013,2013,ha,1014.0,A,Official figure
1397,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2014,2014,ha,1004.0,A,Official figure
1398,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2015,2015,ha,1004.0,A,Official figure
1399,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2016,2016,ha,941.0,A,Official figure
1400,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2017,2017,ha,812.0,A,Official figure
1401,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2018,2018,ha,820.0,A,Official figure
1402,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2019,2019,ha,770.0,A,Official figure
1403,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01213,Cauliflowers and broccoli,2020,2020,ha,860.0,A,Official figure
1404,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1961,1961,hg/ha,200000.0,E,Estimated value
1405,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1962,1962,hg/ha,200000.0,E,Estimated value
1406,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1963,1963,hg/ha,200000.0,E,Estimated value
1407,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1964,1964,hg/ha,200000.0,E,Estimated value
1408,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1965,1965,hg/ha,200000.0,E,Estimated value
1409,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1966,1966,hg/ha,200000.0,E,Estimated value
1410,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1967,1967,hg/ha,200000.0,E,Estimated value
1411,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1968,1968,hg/ha,200000.0,E,Estimated value
1412,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1969,1969,hg/ha,200000.0,E,Estimated value
1413,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1970,1970,hg/ha,200000.0,E,Estimated value
1414,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1971,1971,hg/ha,200000.0,E,Estimated value
1415,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1972,1972,hg/ha,200000.0,E,Estimated value
1416,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1973,1973,hg/ha,200000.0,E,Estimated value
1417,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1974,1974,hg/ha,200000.0,E,Estimated value
1418,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1975,1975,hg/ha,200000.0,E,Estimated value
1419,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1976,1976,hg/ha,200000.0,E,Estimated value
1420,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1977,1977,hg/ha,200000.0,E,Estimated value
1421,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1978,1978,hg/ha,200000.0,I,Imputed value
1422,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1979,1979,hg/ha,170588.0,I,Imputed value
1423,QCL,Crops and livestock products,372,Ireland,5419,Yield,01213,Cauliflowers and broccoli,1980,1980,hg/ha,146667.0,E,Estimated value
